@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 {0,1,2}

@data
11537,'2017/03/22 18:45:46:829',19,0.314003,0.182165,2
11538,'2017/03/22 18:45:46:829',19,0.314003,0.182165,2
11539,'2017/03/22 18:45:46:913',19,0.330703,0.182165,2
11540,'2017/03/22 18:45:46:914',19,0.330703,0.182165,2
11541,'2017/03/22 18:45:46:997',19,0.347403,0.182165,2
11542,'2017/03/22 18:45:46:997',19,0.347403,0.182165,2
11543,'2017/03/22 18:45:47:192',19,0.364103,0.182165,2
11544,'2017/03/22 18:45:47:192',19,0.364103,0.182165,2
11545,'2017/03/22 18:45:47:213',19,0.380803,0.182165,2
11546,'2017/03/22 18:45:47:213',19,0.380803,0.182165,2
11547,'2017/03/22 18:45:47:347',19,0.397503,0.182165,2
11548,'2017/03/22 18:45:47:347',19,0.397503,0.182165,2
11549,'2017/03/22 18:45:47:432',19,0.414203,0.182165,2
11550,'2017/03/22 18:45:47:432',19,0.414203,0.182165,2
11551,'2017/03/22 18:45:47:502',19,0.430903,0.182165,2
11552,'2017/03/22 18:45:47:502',19,0.430903,0.182165,2
11553,'2017/03/22 18:45:47:644',19,0.447603,0.182165,2
11554,'2017/03/22 18:45:47:644',19,0.447603,0.182165,2
11555,'2017/03/22 18:45:47:712',19,0.464303,0.182165,2
11556,'2017/03/22 18:45:47:713',19,0.464303,0.182165,2
11557,'2017/03/22 18:45:47:804',19,0.481003,0.182165,2
11558,'2017/03/22 18:45:47:804',19,0.481003,0.182165,2
11559,'2017/03/22 18:45:47:926',19,0.497703,0.182165,2
11560,'2017/03/22 18:45:47:926',19,0.497703,0.182165,2
11561,'2017/03/22 18:45:48:013',19,0.514403,0.182165,2
11562,'2017/03/22 18:45:48:014',19,0.514403,0.182165,2
11563,'2017/03/22 18:45:48:121',19,0.531103,0.182165,2
11564,'2017/03/22 18:45:48:121',19,0.531103,0.182165,2
11565,'2017/03/22 18:45:48:236',19,0.547803,0.182165,2
11566,'2017/03/22 18:45:48:236',19,0.547803,0.182165,2
11567,'2017/03/22 18:45:48:308',19,0.564503,0.182165,2
11568,'2017/03/22 18:45:48:309',19,0.564503,0.182165,2
11569,'2017/03/22 18:45:48:439',19,0.581203,0.182165,2
11570,'2017/03/22 18:45:48:440',19,0.581203,0.182165,2
11571,'2017/03/22 18:45:48:524',19,0.597903,0.182165,2
11572,'2017/03/22 18:45:48:525',19,0.597903,0.182165,2
11573,'2017/03/22 18:45:48:593',19,0.614603,0.182165,2
11574,'2017/03/22 18:45:48:593',19,0.614603,0.182165,2
11575,'2017/03/22 18:45:48:739',19,0.631303,0.182165,2
11576,'2017/03/22 18:45:48:740',19,0.631303,0.182165,2
11577,'2017/03/22 18:45:48:805',19,0.648003,0.182165,2
11578,'2017/03/22 18:45:48:805',19,0.648003,0.182165,2
11579,'2017/03/22 18:45:48:903',19,0.664703,0.182165,2
11580,'2017/03/22 18:45:48:903',19,0.664703,0.182165,2
11581,'2017/03/22 18:45:49:021',19,0.681403,0.182165,2
11582,'2017/03/22 18:45:49:021',19,0.681403,0.182165,2
11583,'2017/03/22 18:45:49:108',19,0.698103,0.182165,2
11584,'2017/03/22 18:45:49:109',19,0.698103,0.182165,2
11585,'2017/03/22 18:45:49:173',19,0.714803,0.182165,2
11586,'2017/03/22 18:45:49:173',19,0.714803,0.182165,2
11587,'2017/03/22 18:45:49:321',19,0.731503,0.182165,2
11588,'2017/03/22 18:45:49:321',19,0.731503,0.182165,2
11589,'2017/03/22 18:45:49:388',19,0.748203,0.182165,2
11590,'2017/03/22 18:45:49:388',19,0.748203,0.182165,2
11591,'2017/03/22 18:45:49:583',19,0.764903,0.182165,2
11592,'2017/03/22 18:45:49:583',19,0.764903,0.182165,2
11593,'2017/03/22 18:45:49:626',19,0.781603,0.182165,2
11594,'2017/03/22 18:45:49:636',19,0.781603,0.182165,2
11595,'2017/03/22 18:45:49:688',19,0.798303,0.182165,2
11596,'2017/03/22 18:45:49:688',19,0.798303,0.182165,2
11597,'2017/03/22 18:45:49:879',19,0.815003,0.182165,2
11598,'2017/03/22 18:45:49:879',19,0.815003,0.182165,2
11599,'2017/03/22 18:45:49:904',19,0.831703,0.182165,2
11600,'2017/03/22 18:45:49:904',19,0.831703,0.182165,2
11601,'2017/03/22 18:45:49:988',19,0.848403,0.182165,2
11602,'2017/03/22 18:45:49:988',19,0.848403,0.182165,2
11603,'2017/03/22 18:45:50:120',19,0.865103,0.182165,2
11604,'2017/03/22 18:45:50:121',19,0.865103,0.182165,2
11605,'2017/03/22 18:45:50:210',19,0.881803,0.182165,2
11606,'2017/03/22 18:45:50:211',19,0.881803,0.182165,2
11607,'2017/03/22 18:45:50:342',19,0.898503,0.182165,2
11608,'2017/03/22 18:45:50:342',19,0.898503,0.182165,2
11609,'2017/03/22 18:45:50:422',19,0.915203,0.182165,2
11610,'2017/03/22 18:45:50:422',19,0.915203,0.182165,2
11611,'2017/03/22 18:45:50:488',19,0.931903,0.182165,2
11612,'2017/03/22 18:45:50:488',19,0.931903,0.182165,2
11613,'2017/03/22 18:45:50:638',19,0.948603,0.182165,2
11614,'2017/03/22 18:45:50:638',19,0.948603,0.182165,2
11615,'2017/03/22 18:45:50:721',19,0.965303,0.182165,2
11616,'2017/03/22 18:45:50:721',19,0.965303,0.182165,2
11617,'2017/03/22 18:45:50:793',19,0.982003,0.182165,2
11618,'2017/03/22 18:45:50:793',19,0.982003,0.182165,2
11619,'2017/03/22 18:45:50:935',19,0.998703,0.182165,2
11620,'2017/03/22 18:45:50:935',19,0.998703,0.182165,2
11621,'2017/03/22 18:45:51:001',19,1,0.182165,2
11622,'2017/03/22 18:45:51:001',19,1,0.182165,2
11623,'2017/03/22 18:45:51:085',19,1,0.182165,2
11624,'2017/03/22 18:45:51:086',19,1,0.182165,2
11625,'2017/03/22 18:45:51:217',19,1,0.182165,2
11626,'2017/03/22 18:45:51:217',19,1,0.182165,2
11627,'2017/03/22 18:45:51:303',19,1,0.182165,2
11628,'2017/03/22 18:45:51:303',19,1,0.182165,2
11629,'2017/03/22 18:45:51:463',19,1,0.182165,2
11630,'2017/03/22 18:45:51:463',19,1,0.182165,2
11631,'2017/03/22 18:45:51:518',19,1,0.182165,2
11632,'2017/03/22 18:45:51:518',19,1,0.182165,2
11633,'2017/03/22 18:45:51:596',19,1,0.182165,2
11634,'2017/03/22 18:45:51:597',19,1,0.182165,2
11635,'2017/03/22 18:45:51:733',19,1,0.182165,2
11636,'2017/03/22 18:45:51:733',19,1,0.182165,2
11637,'2017/03/22 18:45:51:799',19,1,0.182165,2
11638,'2017/03/22 18:45:51:799',19,1,0.182165,2
11639,'2017/03/22 18:45:51:883',19,1,0.182165,2
11640,'2017/03/22 18:45:51:883',19,1,0.182165,2
11641,'2017/03/22 18:45:52:034',19,1,0.182165,2
11642,'2017/03/22 18:45:52:034',19,1,0.182165,2
11643,'2017/03/22 18:45:52:124',19,1,0.182165,2
11644,'2017/03/22 18:45:52:124',19,1,0.182165,2
11645,'2017/03/22 18:45:52:184',19,1,0.182165,2
11646,'2017/03/22 18:45:52:184',19,1,0.182165,2
11647,'2017/03/22 18:45:52:315',19,1,0.182165,2
11648,'2017/03/22 18:45:52:315',19,1,0.182165,2
11649,'2017/03/22 18:45:52:399',19,1,0.182165,2
11650,'2017/03/22 18:45:52:399',19,1,0.182165,2
11651,'2017/03/22 18:45:52:578',19,1,0.182165,2
11652,'2017/03/22 18:45:52:579',19,1,0.182165,2
11653,'2017/03/22 18:45:52:614',19,1,0.182165,2
11654,'2017/03/22 18:45:52:615',19,1,0.182165,2
11655,'2017/03/22 18:45:52:682',19,1,0.182165,2
11656,'2017/03/22 18:45:52:682',19,1,0.182165,2
11657,'2017/03/22 18:45:52:877',19,1,0.182165,2
11658,'2017/03/22 18:45:52:878',19,1,0.182165,2
11659,'2017/03/22 18:45:52:900',19,1,0.182165,2
11660,'2017/03/22 18:45:52:900',19,1,0.182165,2
11661,'2017/03/22 18:45:52:982',19,1,0.182165,2
11662,'2017/03/22 18:45:52:982',19,1,0.182165,2
11663,'2017/03/22 18:45:53:129',19,1,0.182165,2
11664,'2017/03/22 18:45:53:130',19,1,0.182165,2
11665,'2017/03/22 18:45:53:196',19,1,0.182165,2
11666,'2017/03/22 18:45:53:197',19,1,0.182165,2
11667,'2017/03/22 18:45:53:263',19,1,0.182165,2
11668,'2017/03/22 18:45:53:264',19,1,0.182165,2
11669,'2017/03/22 18:45:53:415',19,1,0.182165,2
11670,'2017/03/22 18:45:53:415',19,1,0.196686,2
11671,'2017/03/22 18:45:53:497',19,1,0.196686,2
11672,'2017/03/22 18:45:53:497',19,1,0.212974,2
11673,'2017/03/22 18:45:53:630',19,1,0.212974,2
11674,'2017/03/22 18:45:53:630',19,1,0.229262,2
11675,'2017/03/22 18:45:53:712',19,1,0.229262,2
11676,'2017/03/22 18:45:53:712',19,1,0.245652,2
11677,'2017/03/22 18:45:53:805',19,1,0.245652,2
11678,'2017/03/22 18:45:53:805',19,1,0.262043,2
11679,'2017/03/22 18:45:59:830',20,1,0.503646,2
11680,'2017/03/22 18:45:59:830',20,1,0.519976,2
11681,'2017/03/22 18:45:59:849',20,1,0.519976,2
11682,'2017/03/22 18:45:59:849',20,1,0.536676,2
11683,'2017/03/22 18:45:59:997',20,1,0.536676,2
11684,'2017/03/22 18:45:59:997',20,1,0.553376,2
11685,'2017/03/22 18:46:00:081',20,1,0.553376,2
11686,'2017/03/22 18:46:00:086',20,1,0.570076,2
11687,'2017/03/22 18:46:00:213',20,1,0.570076,2
11688,'2017/03/22 18:46:00:213',20,1,0.586776,2
11689,'2017/03/22 18:46:00:280',20,1,0.586776,2
11690,'2017/03/22 18:46:00:280',20,1,0.603476,2
11691,'2017/03/22 18:46:00:393',20,1,0.603476,2
11692,'2017/03/22 18:46:00:393',20,1,0.620176,2
11693,'2017/03/22 18:46:00:514',20,1,0.620176,2
11694,'2017/03/22 18:46:00:514',20,1,0.636876,2
11695,'2017/03/22 18:46:00:588',20,1,0.636876,2
11696,'2017/03/22 18:46:00:588',20,1,0.653576,2
11697,'2017/03/22 18:46:00:677',20,1,0.653576,2
11698,'2017/03/22 18:46:00:677',20,1,0.670276,2
11699,'2017/03/22 18:46:00:798',20,1,0.670276,2
11700,'2017/03/22 18:46:00:798',20,1,0.686976,2
11701,'2017/03/22 18:46:00:863',20,1,0.686976,2
11702,'2017/03/22 18:46:00:863',20,1,0.703676,2
11703,'2017/03/22 18:46:00:980',20,1,0.703676,2
11704,'2017/03/22 18:46:00:980',20,1,0.720376,2
11705,'2017/03/22 18:46:01:096',20,1,0.720376,2
11706,'2017/03/22 18:46:01:096',20,1,0.737076,2
11707,'2017/03/22 18:46:01:162',20,1,0.737076,2
11708,'2017/03/22 18:46:01:162',20,1,0.753776,2
11709,'2017/03/22 18:46:01:313',20,1,0.753776,2
11710,'2017/03/22 18:46:01:313',20,1,0.770005,2
11711,'2017/03/22 18:46:01:380',20,1,0.770005,2
11712,'2017/03/22 18:46:01:380',20,1,0.784965,2
11713,'2017/03/22 18:46:01:446',20,1,0.784965,2
11714,'2017/03/22 18:46:01:446',20,1,0.796846,2
11715,'2017/03/22 18:46:01:594',20,1,0.796846,2
11716,'2017/03/22 18:46:01:594',20,1,0.796846,2
11717,'2017/03/22 18:46:01:677',20,1,0.796846,2
11718,'2017/03/22 18:46:01:678',20,1,0.785033,2
11719,'2017/03/22 18:46:01:747',20,1,0.785033,2
11720,'2017/03/22 18:46:01:747',20,1,0.772568,2
11721,'2017/03/22 18:46:01:894',20,1,0.772568,2
11722,'2017/03/22 18:46:01:894',20,1,0.760104,2
11723,'2017/03/22 18:46:01:961',20,1,0.760104,2
11724,'2017/03/22 18:46:01:961',20,1,0.747639,2
11725,'2017/03/22 18:46:02:044',20,1,0.747639,2
11726,'2017/03/22 18:46:02:044',20,1,0.735175,2
11727,'2017/03/22 18:46:02:194',20,1,0.735175,2
11728,'2017/03/22 18:46:02:194',20,1,0.723122,2
11729,'2017/03/22 18:46:02:263',20,1,0.723122,2
11730,'2017/03/22 18:46:02:263',20,1,0.710949,2
11731,'2017/03/22 18:46:02:410',20,1,0.710949,2
11732,'2017/03/22 18:46:02:410',20,1,0.698655,2
11733,'2017/03/22 18:46:02:492',20,1,0.698655,2
11734,'2017/03/22 18:46:02:492',20,1,0.68624,2
11735,'2017/03/22 18:46:02:542',20,1,0.68624,2
11736,'2017/03/22 18:46:02:542',20,1,0.673759,2
11737,'2017/03/22 18:46:02:691',20,1,0.673759,2
11738,'2017/03/22 18:46:02:691',20,1,0.661056,2
11739,'2017/03/22 18:46:02:778',20,1,0.661056,2
11740,'2017/03/22 18:46:02:778',20,1,0.647984,2
11741,'2017/03/22 18:46:02:843',20,1,0.647984,2
11742,'2017/03/22 18:46:02:843',20,1,0.634317,2
11743,'2017/03/22 18:46:02:990',20,1,0.634317,2
11744,'2017/03/22 18:46:02:990',20,1,0.620073,2
11745,'2017/03/22 18:46:03:073',20,1,0.620073,2
11746,'2017/03/22 18:46:03:073',20,1,0.605584,2
11747,'2017/03/22 18:46:03:210',20,1,0.605584,2
11748,'2017/03/22 18:46:03:210',20,1,0.590848,2
11749,'2017/03/22 18:46:03:290',20,1,0.590848,2
11750,'2017/03/22 18:46:03:290',20,1,0.575622,2
11751,'2017/03/22 18:46:03:372',20,1,0.575622,2
11752,'2017/03/22 18:46:03:372',20,1,0.559413,2
11753,'2017/03/22 18:46:03:506',20,1,0.559413,2
11754,'2017/03/22 18:46:03:506',20,1,0.543204,2
11755,'2017/03/22 18:46:03:573',20,1,0.543204,2
11756,'2017/03/22 18:46:03:573',20,1,0.526995,2
11757,'2017/03/22 18:46:03:675',20,1,0.526995,2
11758,'2017/03/22 18:46:03:675',20,1,0.510787,2
11759,'2017/03/22 18:46:03:789',20,1,0.510787,2
11760,'2017/03/22 18:46:03:789',20,1,0.494578,2
11761,'2017/03/22 18:46:03:876',20,1,0.494578,2
11762,'2017/03/22 18:46:03:877',20,1,0.478369,2
11763,'2017/03/22 18:46:03:978',20,1,0.478369,2
11764,'2017/03/22 18:46:03:978',20,1,0.46216,2
11765,'2017/03/22 18:46:04:092',20,1,0.46216,2
11766,'2017/03/22 18:46:04:093',20,1,0.445951,2
11767,'2017/03/22 18:46:04:155',20,1,0.445951,2
11768,'2017/03/22 18:46:04:155',20,1,0.429742,2
11769,'2017/03/22 18:46:04:313',20,1,0.429742,2
11770,'2017/03/22 18:46:04:313',20,1,0.413534,2
11771,'2017/03/22 18:46:04:373',20,1,0.413534,2
11772,'2017/03/22 18:46:04:373',20,1,0.397325,2
11773,'2017/03/22 18:46:04:454',20,1,0.397325,2
11774,'2017/03/22 18:46:04:454',20,1,0.381116,2
11775,'2017/03/22 18:46:04:605',20,1,0.381116,2
11776,'2017/03/22 18:46:04:605',20,1,0.364907,2
11777,'2017/03/22 18:46:04:671',20,1,0.364907,2
11778,'2017/03/22 18:46:04:671',20,1,0.348698,2
11779,'2017/03/22 18:46:04:736',20,1,0.348698,2
11780,'2017/03/22 18:46:04:737',20,1,0.33249,2
11781,'2017/03/22 18:46:04:916',20,1,0.33249,2
11782,'2017/03/22 18:46:04:916',20,1,0.316281,2
11783,'2017/03/22 18:46:04:954',20,1,0.316281,2
11784,'2017/03/22 18:46:04:954',20,1,0.300072,2
11785,'2017/03/22 18:46:05:038',20,1,0.300072,2
11786,'2017/03/22 18:46:05:038',20,1,0.283863,2
11787,'2017/03/22 18:46:05:194',20,1,0.283863,2
11788,'2017/03/22 18:46:05:194',20,1,0.267654,2
11789,'2017/03/22 18:46:05:254',20,1,0.267654,2
11790,'2017/03/22 18:46:05:255',20,1,0.251445,2
11791,'2017/03/22 18:46:05:404',20,1,0.251445,2
11792,'2017/03/22 18:46:05:404',20,1,0.235237,2
11793,'2017/03/22 18:46:05:483',20,1,0.235237,2
11794,'2017/03/22 18:46:05:483',20,1,0.219028,2
11795,'2017/03/22 18:46:05:561',20,1,0.219028,2
11796,'2017/03/22 18:46:05:561',20,1,0.202819,2
11797,'2017/03/22 18:46:05:700',20,1,0.202819,2
11798,'2017/03/22 18:46:05:700',20,1,0.18661,2
11799,'2017/03/22 18:46:05:774',20,1,0.18661,2
11800,'2017/03/22 18:46:05:774',20,1,0.170401,2
11801,'2017/03/22 18:46:05:835',20,1,0.170401,2
11802,'2017/03/22 18:46:05:836',20,1,0.154192,2
11803,'2017/03/22 18:46:05:984',20,1,0.154192,2
11804,'2017/03/22 18:46:05:984',20,1,0.137984,2
11805,'2017/03/22 18:46:06:080',20,1,0.137984,2
11806,'2017/03/22 18:46:06:080',20,1,0.121775,2
11807,'2017/03/22 18:46:06:135',20,1,0.121775,2
11808,'2017/03/22 18:46:06:135',20,1,0.105566,2
11809,'2017/03/22 18:46:06:302',20,1,0.105566,2
11810,'2017/03/22 18:46:06:302',20,1,0.089357,2
11811,'2017/03/22 18:46:06:374',20,1,0.089357,2
11812,'2017/03/22 18:46:06:374',20,1,0.073148,2
11813,'2017/03/22 18:46:06:500',20,1,0.073148,2
11814,'2017/03/22 18:46:06:501',20,1,0.05694,2
11815,'2017/03/22 18:46:06:568',20,1,0.05694,2
11816,'2017/03/22 18:46:06:568',20,1,0.040731,2
11817,'2017/03/22 18:46:06:680',20,1,0.040731,2
11818,'2017/03/22 18:46:06:680',20,1,0.024522,2
11819,'2017/03/22 18:46:06:798',20,1,0.024522,2
11820,'2017/03/22 18:46:06:798',20,1,0.008313,2
11821,'2017/03/22 18:46:06:867',20,1,0.008313,2
11822,'2017/03/22 18:46:06:867',20,1,0,2
11823,'2017/03/22 18:46:06:976',20,1,0,2
11824,'2017/03/22 18:46:06:977',20,1,0,2
11825,'2017/03/22 18:46:07:081',20,1,0,2
11826,'2017/03/22 18:46:07:081',20,1,0,2
11827,'2017/03/22 18:46:07:150',20,1,0,2
11828,'2017/03/22 18:46:07:150',20,1,0,2
11829,'2017/03/22 18:46:07:280',20,1,0,2
11830,'2017/03/22 18:46:07:280',20,1,0,2
11831,'2017/03/22 18:46:07:382',20,1,0,2
11832,'2017/03/22 18:46:07:383',20,1,0,2
11833,'2017/03/22 18:46:07:475',20,1,0,2
11834,'2017/03/22 18:46:07:475',20,1,0.011656,2
11835,'2017/03/22 18:46:07:598',20,1,0.011656,2
11836,'2017/03/22 18:46:07:598',20,1,0.023313,2
11837,'2017/03/22 18:46:07:664',20,1,0.023313,2
11838,'2017/03/22 18:46:07:664',20,1,0.034969,2
11839,'2017/03/22 18:46:07:747',20,1,0.034969,2
11840,'2017/03/22 18:46:07:747',20,1,0.046625,2
11841,'2017/03/22 18:46:07:890',20,1,0.046625,2
11842,'2017/03/22 18:46:07:890',20,1,0.058282,2
11843,'2017/03/22 18:46:07:964',20,1,0.058282,2
11844,'2017/03/22 18:46:07:964',20,1,0.069938,2
11845,'2017/03/22 18:46:08:031',20,1,0.069938,2
11846,'2017/03/22 18:46:08:031',20,1,0.081683,2
11847,'2017/03/22 18:46:08:184',20,1,0.081683,2
11848,'2017/03/22 18:46:08:185',20,1,0.093463,2
11849,'2017/03/22 18:46:08:247',20,1,0.093463,2
11850,'2017/03/22 18:46:08:247',20,1,0.103789,2
11851,'2017/03/22 18:46:08:330',20,1,0.103789,2
11852,'2017/03/22 18:46:08:331',20,1,0.103789,2
11853,'2017/03/22 18:46:08:491',20,1,0.103789,2
11854,'2017/03/22 18:46:08:491',20,1,0.103789,2
11855,'2017/03/22 18:46:08:546',20,1,0.103789,2
11856,'2017/03/22 18:46:08:547',20,1,0.103789,2
11857,'2017/03/22 18:46:08:697',20,1,0.103789,2
11858,'2017/03/22 18:46:08:697',20,1,0.103789,2
11859,'2017/03/22 18:46:08:787',20,1,0.103789,2
11860,'2017/03/22 18:46:08:787',20,1,0.103789,2
11861,'2017/03/22 18:46:08:828',20,1,0.103789,2
11862,'2017/03/22 18:46:08:828',20,1,0.103789,2
11863,'2017/03/22 18:46:08:978',20,1,0.103789,2
11864,'2017/03/22 18:46:08:978',20,1,0.103789,2
11865,'2017/03/22 18:46:09:079',20,1,0.103789,2
11866,'2017/03/22 18:46:09:079',20,1,0.103789,2
11867,'2017/03/22 18:46:09:128',20,1,0.103789,2
11868,'2017/03/22 18:46:09:128',20,1,0.103789,2
11869,'2017/03/22 18:46:09:275',20,1,0.103789,2
11870,'2017/03/22 18:46:09:276',20,1,0.103789,2
11871,'2017/03/22 18:46:09:390',20,1,0.103789,2
11872,'2017/03/22 18:46:09:391',20,1,0.103789,2
11873,'2017/03/22 18:46:09:434',20,1,0.103789,2
11874,'2017/03/22 18:46:09:435',20,1,0.103789,2
11875,'2017/03/22 18:46:09:559',20,1,0.103789,2
11876,'2017/03/22 18:46:09:559',20,1,0.103789,2
11877,'2017/03/22 18:46:09:683',20,1,0.103789,2
11878,'2017/03/22 18:46:09:683',20,1,0.103789,2
11879,'2017/03/22 18:46:09:810',20,1,0.103789,2
11880,'2017/03/22 18:46:09:810',20,1,0.103789,2
11881,'2017/03/22 18:46:09:864',20,1,0.103789,2
11882,'2017/03/22 18:46:09:866',20,1,0.103789,2
11883,'2017/03/22 18:46:09:925',20,1,0.103789,2
11884,'2017/03/22 18:46:09:926',20,1,0.103789,2
11885,'2017/03/22 18:46:10:076',20,1,0.103789,2
11886,'2017/03/22 18:46:10:076',20,1,0.103789,2
11887,'2017/03/22 18:46:10:158',20,1,0.103789,2
11888,'2017/03/22 18:46:10:158',20,1,0.103789,2
11889,'2017/03/22 18:46:10:225',20,1,0.103789,2
11890,'2017/03/22 18:46:10:225',20,1,0.103789,2
11891,'2017/03/22 18:46:10:373',20,1,0.103789,2
11892,'2017/03/22 18:46:10:373',20,1,0.103789,2
11893,'2017/03/22 18:46:10:449',20,1,0.103789,2
11894,'2017/03/22 18:46:10:449',20,1,0.103789,2
11895,'2017/03/22 18:46:10:528',20,1,0.103789,2
11896,'2017/03/22 18:46:10:528',20,1,0.103789,2
11897,'2017/03/22 18:46:10:664',20,1,0.103789,2
11898,'2017/03/22 18:46:10:664',20,1,0.103789,2
11899,'2017/03/22 18:46:10:741',20,1,0.103789,2
11900,'2017/03/22 18:46:10:742',20,1,0.103789,2
11901,'2017/03/22 18:46:10:915',20,1,0.103789,2
11902,'2017/03/22 18:46:10:915',20,1,0.103789,2
11903,'2017/03/22 18:46:10:961',20,1,0.103789,2
11904,'2017/03/22 18:46:10:961',20,1,0.103789,2
11905,'2017/03/22 18:46:11:031',20,1,0.103789,2
11906,'2017/03/22 18:46:11:032',20,1,0.092013,2
11907,'2017/03/22 18:46:11:199',20,1,0.092013,2
11908,'2017/03/22 18:46:11:199',20,1,0.080238,2
11909,'2017/03/22 18:46:11:255',20,1,0.080238,2
11910,'2017/03/22 18:46:11:256',20,1,0.068462,2
11911,'2017/03/22 18:46:11:322',20,1,0.068462,2
11912,'2017/03/22 18:46:11:322',20,1,0.056687,2
11913,'2017/03/22 18:46:11:484',20,1,0.056687,2
11914,'2017/03/22 18:46:11:484',20,1,0.044911,2
11915,'2017/03/22 18:46:11:538',20,1,0.044911,2
11916,'2017/03/22 18:46:11:538',20,1,0.033135,2
11917,'2017/03/22 18:46:11:623',20,1,0.033135,2
11918,'2017/03/22 18:46:11:623',20,1,0.02136,2
11919,'2017/03/22 18:46:11:783',20,1,0.02136,2
11920,'2017/03/22 18:46:11:783',20,1,0.008942,2
11921,'2017/03/22 18:46:11:838',20,1,0.008942,2
11922,'2017/03/22 18:46:11:838',20,1,0,2
11923,'2017/03/22 18:46:11:970',20,1,0,2
11924,'2017/03/22 18:46:11:970',20,1,0,2
11925,'2017/03/22 18:46:12:082',20,1,0,2
11926,'2017/03/22 18:46:12:083',20,1,0,2
11927,'2017/03/22 18:46:12:124',20,1,0,2
11928,'2017/03/22 18:46:12:124',20,1,0,2
11929,'2017/03/22 18:46:12:281',20,1,0,2
11930,'2017/03/22 18:46:12:285',20,1,0,2
11931,'2017/03/22 18:46:12:374',20,1,0,2
11932,'2017/03/22 18:46:12:374',20,1,0,2
11933,'2017/03/22 18:46:12:420',20,1,0,2
11934,'2017/03/22 18:46:12:420',20,1,0,2
11935,'2017/03/22 18:46:12:595',20,1,0,2
11936,'2017/03/22 18:46:12:595',20,1,0,2
11937,'2017/03/22 18:46:12:699',20,1,0,2
11938,'2017/03/22 18:46:12:700',20,1,0,2
11939,'2017/03/22 18:46:12:720',20,1,0,2
11940,'2017/03/22 18:46:12:720',20,1,0,2
11941,'2017/03/22 18:46:12:850',20,1,0,2
11942,'2017/03/22 18:46:12:850',20,1,0,2
11943,'2017/03/22 18:46:12:983',20,1,0,2
11944,'2017/03/22 18:46:12:983',20,1,0,2
11945,'2017/03/22 18:46:13:069',20,1,0,2
11946,'2017/03/22 18:46:13:070',20,1,0,2
11947,'2017/03/22 18:46:13:154',20,1,0,2
11948,'2017/03/22 18:46:13:154',20,1,0,2
11949,'2017/03/22 18:46:13:223',20,1,0,2
11950,'2017/03/22 18:46:13:223',20,1,0,2
11951,'2017/03/22 18:46:13:370',20,1,0,2
11952,'2017/03/22 18:46:13:370',20,1,0,2
11953,'2017/03/22 18:46:13:433',20,1,0,2
11954,'2017/03/22 18:46:13:434',20,1,0,2
11955,'2017/03/22 18:46:13:518',20,1,0,2
11956,'2017/03/22 18:46:13:518',20,1,0,2
11957,'2017/03/22 18:46:13:651',20,1,0,2
11958,'2017/03/22 18:46:13:652',20,1,0,2
11959,'2017/03/22 18:46:13:741',20,1,0,2
11960,'2017/03/22 18:46:13:742',20,1,0,2
11961,'2017/03/22 18:46:13:829',20,1,0,2
11962,'2017/03/22 18:46:13:829',20,1,0,2
11963,'2017/03/22 18:46:13:950',20,1,0,2
11964,'2017/03/22 18:46:13:950',20,1,0,2
11965,'2017/03/22 18:46:14:033',20,1,0,2
11966,'2017/03/22 18:46:14:033',20,1,0,2
11967,'2017/03/22 18:46:14:189',20,1,0,2
11968,'2017/03/22 18:46:14:189',20,1,0,2
11969,'2017/03/22 18:46:14:256',20,1,0,2
11970,'2017/03/22 18:46:14:256',20,1,0,2
11971,'2017/03/22 18:46:14:320',20,1,0,2
11972,'2017/03/22 18:46:14:320',20,1,0,2
11973,'2017/03/22 18:46:14:495',20,1,0,2
11974,'2017/03/22 18:46:14:495',20,1,0,2
11975,'2017/03/22 18:46:14:534',20,1,0,2
11976,'2017/03/22 18:46:14:534',20,1,0,2
11977,'2017/03/22 18:46:14:614',20,1,0,2
11978,'2017/03/22 18:46:14:615',20,1,0,2
11979,'2017/03/22 18:46:14:789',20,1,0,2
11980,'2017/03/22 18:46:14:789',20,1,0,2
11981,'2017/03/22 18:46:14:833',20,1,0,2
11982,'2017/03/22 18:46:14:833',20,1,0,2
11983,'2017/03/22 18:46:14:898',20,1,0,2
11984,'2017/03/22 18:46:14:899',20,1,0,2
11985,'2017/03/22 18:46:15:082',20,1,0,2
11986,'2017/03/22 18:46:15:082',20,1,0,2
11987,'2017/03/22 18:46:15:116',20,1,0,2
11988,'2017/03/22 18:46:15:117',20,1,0,2
11989,'2017/03/22 18:46:15:266',20,1,0,2
11990,'2017/03/22 18:46:15:266',20,1,0,2
11991,'2017/03/22 18:46:15:393',20,1,0,2
11992,'2017/03/22 18:46:15:393',20,1,0,2
11993,'2017/03/22 18:46:15:415',20,1,0,2
11994,'2017/03/22 18:46:15:416',20,1,0,2
11995,'2017/03/22 18:46:15:565',20,1,0,2
11996,'2017/03/22 18:46:15:566',20,1,0,2
11997,'2017/03/22 18:46:15:629',20,1,0,2
11998,'2017/03/22 18:46:15:629',20,1,0,2
11999,'2017/03/22 18:46:15:711',20,1,0,2
